"Step","baseline 8c1 dim 2048 - train/lm_loss","baseline 8c1 dim 2048 - train/lm_loss__MIN","baseline 8c1 dim 2048 - train/lm_loss__MAX","default vector 8c1 ema dim 2048 - train/lm_loss","default vector 8c1 ema dim 2048 - train/lm_loss__MIN","default vector 8c1 ema dim 2048 - train/lm_loss__MAX"
"933","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"934","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"935","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"936","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"937","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"938","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"939","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"940","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"941","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"942","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"943","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"944","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"945","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"946","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"947","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"948","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"949","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"950","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"951","3.5625","3.5625","3.5625","3.546875","3.546875","3.546875"
"952","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"953","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"954","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"955","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"956","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"957","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"958","3.578125","3.578125","3.578125","3.546875","3.546875","3.546875"
"959","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"960","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"961","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"962","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"963","3.59375","3.59375","3.59375","3.5625","3.5625","3.5625"
"964","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"965","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"966","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"967","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"968","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"969","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"970","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"971","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"972","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"973","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"974","3.578125","3.578125","3.578125","3.5625","3.5625","3.5625"
"975","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"976","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"977","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"978","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"979","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"980","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"981","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"982","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"983","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"984","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"985","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"986","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"987","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"988","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"989","3.5625","3.5625","3.5625","3.53125","3.53125","3.53125"
"990","3.546875","3.546875","3.546875","3.53125","3.53125","3.53125"
"991","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"992","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"993","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"994","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"995","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"996","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"997","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"998","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"999","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1000","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1001","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"1002","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1003","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1004","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1005","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1006","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1007","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"1008","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1009","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1010","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1011","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"1012","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"1013","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1014","3.515625","3.515625","3.515625","3.4765625","3.46875","3.484375"
"1015","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1016","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1017","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1018","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1019","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1020","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1021","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1022","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1023","3.53125","3.53125","3.53125","3.5078125","3.5","3.515625"
"1024","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1025","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1026","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1027","3.4921875","3.484375","3.5","3.46875","3.46875","3.46875"
"1028","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1029","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1030","3.5234375","3.515625","3.53125","3.5","3.5","3.5"
"1031","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1032","3.53125","3.53125","3.53125","3.515625","3.515625","3.515625"
"1033","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1034","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1035","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1036","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"1037","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1038","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1039","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"1040","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1041","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"1042","3.515625","3.515625","3.515625","3.4921875","3.484375","3.5"
"1043","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1044","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1045","3.5078125","3.5","3.515625","3.46875","3.46875","3.46875"
"1046","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1047","3.484375","3.484375","3.484375","3.4609375","3.453125","3.46875"
"1048","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1049","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1050","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1051","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1052","3.5234375","3.515625","3.53125","3.5","3.5","3.5"
"1053","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"1054","3.484375","3.484375","3.484375","3.4609375","3.453125","3.46875"
"1055","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1056","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1057","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1058","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"1059","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1060","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1061","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1062","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"1063","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1064","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"1065","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1066","3.46875","3.46875","3.46875","3.4453125","3.4375","3.453125"
"1067","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1068","3.4921875","3.484375","3.5","3.46875","3.46875","3.46875"
"1069","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1070","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1071","3.4921875","3.484375","3.5","3.46875","3.46875","3.46875"
"1072","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1073","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1074","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1075","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1076","3.4921875","3.484375","3.5","3.46875","3.46875","3.46875"
"1077","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1078","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1079","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1080","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1081","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1082","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1083","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1084","3.46875","3.46875","3.46875","3.4453125","3.4375","3.453125"
"1085","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1086","3.484375","3.484375","3.484375","3.4609375","3.453125","3.46875"
"1087","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1088","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1089","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"1090","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1091","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1092","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"1093","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1094","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1095","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1096","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1097","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1098","3.4609375","3.453125","3.46875","3.4375","3.4375","3.4375"
"1099","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1100","3.484375","3.484375","3.484375","3.4609375","3.453125","3.46875"
"1101","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1102","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1103","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1104","3.46875","3.46875","3.46875","3.4453125","3.4375","3.453125"
"1105","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1106","3.4609375","3.453125","3.46875","3.4375","3.4375","3.4375"
"1107","3.4609375","3.453125","3.46875","3.4375","3.4375","3.4375"
"1108","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1109","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"1110","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1111","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1112","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1113","3.4765625","3.46875","3.484375","3.4375","3.4375","3.4375"
"1114","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"1115","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1116","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1117","3.46875","3.46875","3.46875","3.4453125","3.4375","3.453125"
"1118","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1119","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1120","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1121","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1122","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1123","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1124","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1125","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1126","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1127","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1128","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1129","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1130","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1131","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1132","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"1133","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"1134","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"1135","3.484375","3.484375","3.484375","3.421875","3.421875","3.421875"
"1136","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"1137","3.5078125","3.5","3.515625","3.4375","3.4375","3.4375"
"1138","3.4765625","3.46875","3.484375","3.421875","3.421875","3.421875"
"1139","3.4921875","3.484375","3.5","3.4375","3.4375","3.4375"
"1140","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"1141","3.46875","3.46875","3.46875","3.421875","3.421875","3.421875"
"1142","3.46875","3.46875","3.46875","3.4296875","3.421875","3.4375"
"1143","3.4921875","3.484375","3.5","3.4453125","3.4375","3.453125"
"1144","3.484375","3.46875","3.5","3.4375","3.4375","3.4375"
"1145","3.4609375","3.453125","3.46875","3.421875","3.421875","3.421875"
"1146","3.4453125","3.4375","3.453125","3.40625","3.40625","3.40625"
"1147","3.484375","3.46875","3.5","3.453125","3.453125","3.453125"
"1148","3.4453125","3.4375","3.453125","3.40625","3.40625","3.40625"
"1149","3.4453125","3.4375","3.453125","3.40625","3.40625","3.40625"
"1150","3.4609375","3.453125","3.46875","3.4296875","3.421875","3.4375"
"1151","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1152","3.4609375","3.453125","3.46875","3.421875","3.421875","3.421875"
"1153","3.4765625","3.46875","3.484375","3.453125","3.453125","3.453125"
"1154","3.453125","3.453125","3.453125","3.4296875","3.421875","3.4375"
"1155","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1156","3.4296875","3.421875","3.4375","3.40625","3.40625","3.40625"
"1157","3.4375","3.4375","3.4375","3.4140625","3.40625","3.421875"
"1158","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1159","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1160","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1161","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1162","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1163","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1164","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1165","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1166","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1167","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1168","3.4296875","3.421875","3.4375","3.40625","3.40625","3.40625"
"1169","3.4453125","3.4375","3.453125","3.421875","3.421875","3.421875"
"1170","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1171","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1172","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1173","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1174","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1175","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1176","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1177","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1178","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1179","3.4375","3.4375","3.4375","3.3984375","3.390625","3.40625"
"1180","3.453125","3.453125","3.453125","3.4140625","3.40625","3.421875"
"1181","3.421875","3.421875","3.421875","3.3984375","3.390625","3.40625"
"1182","3.453125","3.453125","3.453125","3.421875","3.421875","3.421875"
"1183","3.421875","3.421875","3.421875","3.3984375","3.390625","3.40625"
"1184","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1185","3.4453125","3.4375","3.453125","3.421875","3.421875","3.421875"
"1186","3.4609375","3.453125","3.46875","3.4375","3.4375","3.4375"
"1187","3.4375","3.4375","3.4375","3.4140625","3.40625","3.421875"
"1188","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1189","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1190","3.453125","3.453125","3.453125","3.4375","3.4375","3.4375"
"1191","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1192","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1193","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1194","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1195","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1196","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1197","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1198","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1199","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1200","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1201","3.4140625","3.40625","3.421875","3.390625","3.390625","3.390625"
"1202","3.4140625","3.40625","3.421875","3.390625","3.390625","3.390625"
"1203","3.4296875","3.421875","3.4375","3.40625","3.40625","3.40625"
"1204","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1205","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1206","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1207","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1208","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1209","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1210","3.4140625","3.40625","3.421875","3.390625","3.390625","3.390625"
"1211","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1212","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1213","3.4375","3.4375","3.4375","3.421875","3.421875","3.421875"
"1214","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1215","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1216","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1217","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1218","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1219","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1220","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1221","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1222","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1223","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1224","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1225","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1226","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1227","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1228","3.4140625","3.40625","3.421875","3.390625","3.390625","3.390625"
"1229","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1230","3.421875","3.421875","3.421875","3.40625","3.40625","3.40625"
"1231","3.4296875","3.421875","3.4375","3.40625","3.40625","3.40625"
"1232","3.3828125","3.375","3.390625","3.359375","3.359375","3.359375"
"1233","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1234","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1235","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1236","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1237","3.4140625","3.40625","3.421875","3.390625","3.390625","3.390625"
"1238","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1239","3.3984375","3.390625","3.40625","3.375","3.375","3.375"
"1240","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1241","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1242","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1243","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1244","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1245","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1246","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1247","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1248","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1249","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1250","3.4375","3.4375","3.4375","3.40625","3.40625","3.40625"
"1251","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1252","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1253","3.3984375","3.390625","3.40625","3.375","3.375","3.375"
"1254","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1255","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1256","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1257","3.3984375","3.390625","3.40625","3.375","3.375","3.375"
"1258","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1259","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1260","3.421875","3.421875","3.421875","3.3984375","3.390625","3.40625"
"1261","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1262","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1263","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1264","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1265","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1266","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1267","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1268","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1269","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1270","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1271","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1272","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1273","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1274","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1275","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1276","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1277","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1278","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1279","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1280","3.3984375","3.390625","3.40625","3.375","3.375","3.375"
"1281","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1282","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1283","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1284","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1285","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1286","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1287","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1288","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1289","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1290","3.3984375","3.390625","3.40625","3.359375","3.359375","3.359375"
"1291","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1292","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1293","3.421875","3.421875","3.421875","3.390625","3.390625","3.390625"
"1294","3.390625","3.390625","3.390625","3.3671875","3.359375","3.375"
"1295","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1296","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1297","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1298","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1299","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1300","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1301","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1302","3.3984375","3.390625","3.40625","3.375","3.375","3.375"
"1303","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1304","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1305","3.375","3.375","3.375","3.3515625","3.34375","3.359375"
"1306","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1307","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1308","3.40625","3.40625","3.40625","3.3828125","3.375","3.390625"
"1309","3.359375","3.359375","3.359375","3.34375","3.34375","3.34375"
"1310","3.375","3.375","3.375","3.3515625","3.34375","3.359375"
"1311","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1312","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1313","3.3828125","3.375","3.390625","3.359375","3.359375","3.359375"
"1314","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1315","3.40625","3.40625","3.40625","3.390625","3.390625","3.390625"
"1316","3.359375","3.359375","3.359375","3.34375","3.34375","3.34375"
"1317","3.390625","3.390625","3.390625","3.375","3.375","3.375"
"1318","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1319","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1320","3.3671875","3.359375","3.375","3.34375","3.34375","3.34375"
"1321","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1322","3.359375","3.359375","3.359375","3.34375","3.34375","3.34375"
"1323","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1324","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1325","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1326","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1327","3.390625","3.390625","3.390625","3.359375","3.359375","3.359375"
"1328","3.40625","3.40625","3.40625","3.375","3.375","3.375"
"1329","3.375","3.375","3.375","3.359375","3.359375","3.359375"
"1330","3.375","3.375","3.375","3.3359375","3.328125","3.34375"
"1331","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1332","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1333","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1334","3.359375","3.359375","3.359375","3.328125","3.328125","3.328125"
"1335","3.375","3.375","3.375","3.34375","3.34375","3.34375"
"1336","3.359375","3.359375","3.359375","3.328125","3.328125","3.328125"
"1337","3.375","3.375","3.375","3.34375","3.34375","3.34375"
